user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A3158,"['Pro Gaffer Gaffers Tape, 2 in x 55 yd, Black', 'VersaPro Black Nitrile Exam Gloves, Powder-Free, Medium, Box/100', 'Wago Wire Connector 600 V Clear 4 Conductor 100 / Box', 'BQLZR 3.175mm Drill Bits Engraving Bits CNC PCB Machinery 0.6-1.5mm Cutting Pack Of 10', 'Oral-B Vitality Electric Toothbrush', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black', 'Enerlites HET06A-White 1-5-10-15-20-30 Minutes Preset In-Wall Countdown Timer Switch, w Decorator Wall Plate, White', 'Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)']",FastCap T20034 134; x 5039; Speed Tape,"[927, 1012, 92, 1932, 1799, 238, 588, 507]",2970,"['<a_39><b_208><c_100>', '<a_203><b_69><c_4>', '<a_96><b_75><c_49>', '<a_13><b_183><c_4>', '<a_134><b_106><c_20>', '<a_54><b_77><c_183>', '<a_134><b_129><c_31>', '<a_203><b_30><c_212>']",<a_65><b_78><c_253>
A3209,"['Industrial & Scientific"" />', '50 Feet Black Rubber Latex Tubing 3/8""OD 1/4""ID (804B)']",Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing,"[658, 2235]",683,"['<a_177><b_238><c_216>', '<a_139><b_166><c_203>']",<a_137><b_111><c_208>
A3209,"['Industrial & Scientific"" />', '50 Feet Black Rubber Latex Tubing 3/8""OD 1/4""ID (804B)', 'Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing']",Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,"[658, 2235, 683]",190,"['<a_177><b_238><c_216>', '<a_139><b_166><c_203>', '<a_137><b_111><c_208>']",<a_128><b_225><c_180><d_1>
A3209,"['Industrial & Scientific"" />', '50 Feet Black Rubber Latex Tubing 3/8""OD 1/4""ID (804B)', 'Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG']",Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,"[658, 2235, 683, 190]",191,"['<a_177><b_238><c_216>', '<a_139><b_166><c_203>', '<a_137><b_111><c_208>', '<a_128><b_225><c_180><d_1>']",<a_128><b_225><c_180><d_2>
A3286,"['HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm', '3 PCS Mechanical End Stop with Wiring for CNC Machine or RepRap 3D printer, compatible with RAMPS', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU']","SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150","[45, 2014, 1397, 2834]",1089,"['<a_146><b_120><c_248><d_1>', '<a_9><b_16><c_8>', '<a_201><b_211><c_31>', '<a_109><b_22><c_213>']",<a_176><b_251><c_164>
A3286,"['HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm', '3 PCS Mechanical End Stop with Wiring for CNC Machine or RepRap 3D printer, compatible with RAMPS', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150']",URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs,"[45, 2014, 1397, 2834, 1089]",2697,"['<a_146><b_120><c_248><d_1>', '<a_9><b_16><c_8>', '<a_201><b_211><c_31>', '<a_109><b_22><c_213>', '<a_176><b_251><c_164>']",<a_169><b_162><c_171>
A3286,"['HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm', '3 PCS Mechanical End Stop with Wiring for CNC Machine or RepRap 3D printer, compatible with RAMPS', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150', 'URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs']",Signswise 5PCS Barrel M6 X 30 Teflon Nozzle Throat for MK8 Tube Makerbot 3D Printer Extruder Hot End,"[45, 2014, 1397, 2834, 1089, 2697]",2360,"['<a_146><b_120><c_248><d_1>', '<a_9><b_16><c_8>', '<a_201><b_211><c_31>', '<a_109><b_22><c_213>', '<a_176><b_251><c_164>', '<a_169><b_162><c_171>']",<a_10><b_6><c_241>
A3286,"['HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm', '3 PCS Mechanical End Stop with Wiring for CNC Machine or RepRap 3D printer, compatible with RAMPS', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150', 'URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs', 'Signswise 5PCS Barrel M6 X 30 Teflon Nozzle Throat for MK8 Tube Makerbot 3D Printer Extruder Hot End']","eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black","[45, 2014, 1397, 2834, 1089, 2697, 2360]",2166,"['<a_146><b_120><c_248><d_1>', '<a_9><b_16><c_8>', '<a_201><b_211><c_31>', '<a_109><b_22><c_213>', '<a_176><b_251><c_164>', '<a_169><b_162><c_171>', '<a_10><b_6><c_241>']",<a_34><b_29><c_40><d_2>
A3286,"['HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm', '3 PCS Mechanical End Stop with Wiring for CNC Machine or RepRap 3D printer, compatible with RAMPS', '2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150', 'URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs', 'Signswise 5PCS Barrel M6 X 30 Teflon Nozzle Throat for MK8 Tube Makerbot 3D Printer Extruder Hot End', 'eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black']",5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC,"[45, 2014, 1397, 2834, 1089, 2697, 2360, 2166]",2979,"['<a_146><b_120><c_248><d_1>', '<a_9><b_16><c_8>', '<a_201><b_211><c_31>', '<a_109><b_22><c_213>', '<a_176><b_251><c_164>', '<a_169><b_162><c_171>', '<a_10><b_6><c_241>', '<a_34><b_29><c_40><d_2>']",<a_35><b_157><c_162>
A4425,"['SCIGRIP 16 10315 Acrylic Cement, Low-VOC, Medium bodied, 5 Ounce Tube, Clear']","UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)",[660],6,['<a_126><b_249><c_210>'],<a_166><b_249><c_112><d_1>
A4425,"['SCIGRIP 16 10315 Acrylic Cement, Low-VOC, Medium bodied, 5 Ounce Tube, Clear', 'UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)']","UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)","[660, 6]",7,"['<a_126><b_249><c_210>', '<a_166><b_249><c_112><d_1>']",<a_166><b_249><c_112><d_2>
A4425,"['SCIGRIP 16 10315 Acrylic Cement, Low-VOC, Medium bodied, 5 Ounce Tube, Clear', 'UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)', 'UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)']","E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)","[660, 6, 7]",1274,"['<a_126><b_249><c_210>', '<a_166><b_249><c_112><d_1>', '<a_166><b_249><c_112><d_2>']",<a_23><b_89><c_64><d_1>
A4425,"['SCIGRIP 16 10315 Acrylic Cement, Low-VOC, Medium bodied, 5 Ounce Tube, Clear', 'UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)', 'UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)', 'E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)']",SUNKEE 10pcs 5mm 940nm LEDs infrared emitter and IR receiver diode 5pairs diodes,"[660, 6, 7, 1274]",2480,"['<a_126><b_249><c_210>', '<a_166><b_249><c_112><d_1>', '<a_166><b_249><c_112><d_2>', '<a_23><b_89><c_64><d_1>']",<a_229><b_229><c_252>
A5379,"['Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 1 Pack', 'Saliency 3296 Potentiometer Assorted Kit Variable Resistor 12value 60pcs with adjuster', 'RioRand LCD Module for Arduino 20 x 4, White on Blue', 'TEMCo 30 AWG Copper Magnet Wire - 2 oz 392 ft 155&deg;C Magnetic Coil Red', 'STMicroelectronics UA741CN Operational Amplifier (Pack of 10)']",Antique Bronze Metallic PLA - 3D Printing Filament (1.75mm 0.5 kg) Made in the USA,"[2372, 2404, 1495, 1454, 1386]",1640,"['<a_7><b_170><c_60>', '<a_103><b_177><c_149>', '<a_109><b_47><c_47>', '<a_138><b_11><c_67><d_1>', '<a_108><b_152><c_182>']",<a_104><b_112><c_100>
A5730,"['Syhonic Metal DIY Hot End for RepRap 3D Printer 1.75mm Filament, 0.4mm Nozzle, 12V 40W Heater, NTC 3950 Thermistor Hotend', 'Linear Motion 8 mm Shaft, 30"" Length, Chrome Plated, Case Hardened, Metric', 'Endstop Microswitches for 3D Printer or CNC', 'Hobbypower A4988 StepStick Stepper Motor Driver Module + Heat Sink for 3D Printer Reprap (pack of 5 pcs)', 'uxcell 20Pcs Steel Rivet Nut Flat Head Insert Nutsert 1/4-20', '3D CAM] All Metal Hot End V6 for RepRap 3D Printer Bowden Extruder 3.0mm Filament 0.5mm Nozzle 12V 40W Heater', '5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC', 'SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC', 'uxcell a13061400ux0831 10 Pcs 625ZZ 5mm x 16mm x 5mm Shielded Deep Groove Radial Ball Bearing', 'O1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, Metric, 4 mm Diameter, 36"" Length']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 3.00 mm, Black","[2406, 3006, 2438, 2487, 2714, 2949, 2979, 2862, 1862, 1452]",1937,"['<a_27><b_221><c_241>', '<a_60><b_228><c_196><d_2>', '<a_49><b_231><c_166>', '<a_136><b_214><c_35>', '<a_179><b_192><c_186>', '<a_27><b_116><c_217>', '<a_35><b_157><c_162>', '<a_45><b_199><c_61>', '<a_243><b_47><c_146>', '<a_132><b_130><c_201>']",<a_247><b_233><c_94><d_2>
A5730,"['Linear Motion 8 mm Shaft, 30"" Length, Chrome Plated, Case Hardened, Metric', 'Endstop Microswitches for 3D Printer or CNC', 'Hobbypower A4988 StepStick Stepper Motor Driver Module + Heat Sink for 3D Printer Reprap (pack of 5 pcs)', 'uxcell 20Pcs Steel Rivet Nut Flat Head Insert Nutsert 1/4-20', '3D CAM] All Metal Hot End V6 for RepRap 3D Printer Bowden Extruder 3.0mm Filament 0.5mm Nozzle 12V 40W Heater', '5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC', 'SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC', 'uxcell a13061400ux0831 10 Pcs 625ZZ 5mm x 16mm x 5mm Shielded Deep Groove Radial Ball Bearing', 'O1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, Metric, 4 mm Diameter, 36"" Length', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 3.00 mm, Black']",uxcell Ball Bushing Linear Motion 8mm x 15mm x 24mm Double Sealed 10 Pcs,"[3006, 2438, 2487, 2714, 2949, 2979, 2862, 1862, 1452, 1937]",3069,"['<a_60><b_228><c_196><d_2>', '<a_49><b_231><c_166>', '<a_136><b_214><c_35>', '<a_179><b_192><c_186>', '<a_27><b_116><c_217>', '<a_35><b_157><c_162>', '<a_45><b_199><c_61>', '<a_243><b_47><c_146>', '<a_132><b_130><c_201>', '<a_247><b_233><c_94><d_2>']",<a_87><b_177><c_61>
A5730,"['Endstop Microswitches for 3D Printer or CNC', 'Hobbypower A4988 StepStick Stepper Motor Driver Module + Heat Sink for 3D Printer Reprap (pack of 5 pcs)', 'uxcell 20Pcs Steel Rivet Nut Flat Head Insert Nutsert 1/4-20', '3D CAM] All Metal Hot End V6 for RepRap 3D Printer Bowden Extruder 3.0mm Filament 0.5mm Nozzle 12V 40W Heater', '5PCS Nema17 Stepper Motor 2A 64oz.in 40mm Body 4-lead 1m Cable W/Connector DIY CNC', 'SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC', 'uxcell a13061400ux0831 10 Pcs 625ZZ 5mm x 16mm x 5mm Shielded Deep Groove Radial Ball Bearing', 'O1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, Metric, 4 mm Diameter, 36"" Length', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 3.00 mm, Black', 'uxcell Ball Bushing Linear Motion 8mm x 15mm x 24mm Double Sealed 10 Pcs']",CycleMore Metal J-Head V6 Hot End NTC3950 Thermistor for RepRap 3D Printer 1.75mm Filament Bowden Extruder 0.4mm Nozzle,"[2438, 2487, 2714, 2949, 2979, 2862, 1862, 1452, 1937, 3069]",3012,"['<a_49><b_231><c_166>', '<a_136><b_214><c_35>', '<a_179><b_192><c_186>', '<a_27><b_116><c_217>', '<a_35><b_157><c_162>', '<a_45><b_199><c_61>', '<a_243><b_47><c_146>', '<a_132><b_130><c_201>', '<a_247><b_233><c_94><d_2>', '<a_87><b_177><c_61>']",<a_27><b_116><c_28>
A6041,"['DBPOWER 2 MP 15M Tube USB Waterproof Hd 6-led Borescope Endoscope Inspection Camera(Silver Head)', 'SainSmart DSO138 2.4"" TFT 1Msps Digital Oscilloscope Kit with DIY parts + Probe', 'DBPOWER 2 MP 15M Tube USB Waterproof Hd 6-led Borescope Endoscope Inspection Camera(Silver Head)']",SainSmart 8-Channel 5V Solid State Relay Module Board for Arduino Uno Duemilanove MEGA2560 MEGA1280 ARM DSP PIC,"[2399, 1391, 2400]",2104,"['<a_235><b_21><c_197><d_1>', '<a_229><b_40><c_228>', '<a_235><b_21><c_197><d_2>']",<a_92><b_150><c_35>
A6086,"['3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Wangdd22 3D Printer J-head Hotend with Fan for 1.75mm 12v V6 Direct Filament Wade Extruder 0.4mm Nozzle+Volcano kit', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK']","3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[1701, 2843, 2157, 2532]",2860,"['<a_249><b_24><c_164>', '<a_199><b_122><c_164>', '<a_152><b_12><c_62><d_2>', '<a_152><b_102><c_62>']",<a_68><b_7><c_9>
A6086,"['3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Wangdd22 3D Printer J-head Hotend with Fan for 1.75mm 12v V6 Direct Filament Wade Extruder 0.4mm Nozzle+Volcano kit', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']","3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[1701, 2843, 2157, 2532, 2860]",2180,"['<a_249><b_24><c_164>', '<a_199><b_122><c_164>', '<a_152><b_12><c_62><d_2>', '<a_152><b_102><c_62>', '<a_68><b_7><c_9>']",<a_68><b_82><c_9>
A6086,"['3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Wangdd22 3D Printer J-head Hotend with Fan for 1.75mm 12v V6 Direct Filament Wade Extruder 0.4mm Nozzle+Volcano kit', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']",3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),"[1701, 2843, 2157, 2532, 2860, 2180]",2953,"['<a_249><b_24><c_164>', '<a_199><b_122><c_164>', '<a_152><b_12><c_62><d_2>', '<a_152><b_102><c_62>', '<a_68><b_7><c_9>', '<a_68><b_82><c_9>']",<a_249><b_159><c_133>
A804,"['Weldless Bulkhead Fitting', 'Beer Wort and Wine Refractometer, Dual Scale - Specific Gravity and Brix, replaces homebrew hydrometer', 'Steelex D2608 3-Inch 150-Pound Swivel Double Lock Polyurethane Plate Caster', 'Packard C230B 2 Pole 30 Amp Contactor, 120 Voltage Coil', 'Winters PEM Series Steel Dual Scale Economy Pressure Gauge, 30""Hg Vacuum/kpa, 2"" Dial Display, +/-3-2-3% Accuracy, 1/4"" NPT Bottom Mount', 'Pair of 100MHz Oscilloscope Clip Probe for Tektronix HP Scope Test Leads Kit']",Packard C240B Packard Contactor 2 Pole 40 Amps 120 Coil Voltage,"[1909, 1910, 771, 72, 1911, 1912]",1913,"['<a_58><b_105><c_134>', '<a_246><b_205><c_109>', '<a_97><b_213><c_24>', '<a_212><b_90><c_225>', '<a_207><b_205><c_13>', '<a_92><b_194><c_201>']",<a_147><b_162><c_225>
A1274,"['Arctic Silver 5 AS5-3.5G Thermal Paste', 'Seek Thermal Compact Imager for iOS-Apple']","AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)","[586, 1158]",240,"['<a_88><b_65><c_39>', '<a_163><b_121><c_230>']",<a_203><b_13><c_1>
A2236,"['Home Brew Ohio 6382a Pectic Enzyme (powder) - 1 lb.', 'Acid Blend - 1 lb.', 'Learn To Brew LLC Food Grade Vinyl Tubing - 10 feet 5/16 ID - 7/16 OD', 'Wine Yeast Red Star Premier Classique Formerly Montrachet For Wine Making x10', 'Home Brew Ohio 6839-5068 Triple Scale Hydrometer and Test Jar Combo', 'Elegoo EL-CP-003 3pcs MB-102 Breadboard 830 Point Solderless Prototype PCB Board Kit for Arduino Proto Shield Distribution Connecting Blocks', 'Yeast Nutrient 1 lb.', 'Uxcell a12080300ux0453 2.54mm Pitch 4 Pins DIP Mounting Photo Coupler PC817 (Pack of 10)']","KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool","[1369, 2066, 1106, 18, 2595, 1879, 1368, 2123]",2373,"['<a_110><b_119><c_131>', '<a_246><b_164><c_10>', '<a_181><b_145><c_229>', '<a_209><b_256><c_44>', '<a_130><b_230><c_200>', '<a_133><b_35><c_236>', '<a_209><b_82><c_224><d_1>', '<a_36><b_246><c_213>']",<a_77><b_4><c_69>
A2236,"['Home Brew Ohio 6382a Pectic Enzyme (powder) - 1 lb.', 'Acid Blend - 1 lb.', 'Learn To Brew LLC Food Grade Vinyl Tubing - 10 feet 5/16 ID - 7/16 OD', 'Wine Yeast Red Star Premier Classique Formerly Montrachet For Wine Making x10', 'Home Brew Ohio 6839-5068 Triple Scale Hydrometer and Test Jar Combo', 'Elegoo EL-CP-003 3pcs MB-102 Breadboard 830 Point Solderless Prototype PCB Board Kit for Arduino Proto Shield Distribution Connecting Blocks', 'Yeast Nutrient 1 lb.', 'Uxcell a12080300ux0453 2.54mm Pitch 4 Pins DIP Mounting Photo Coupler PC817 (Pack of 10)', 'KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool']","Electronics-Salon 0.47uF to 1000uF Electrolytic Capacitors Assortment Kit, 13 Values, Total 200 Pieces","[1369, 2066, 1106, 18, 2595, 1879, 1368, 2123, 2373]",1245,"['<a_110><b_119><c_131>', '<a_246><b_164><c_10>', '<a_181><b_145><c_229>', '<a_209><b_256><c_44>', '<a_130><b_230><c_200>', '<a_133><b_35><c_236>', '<a_209><b_82><c_224><d_1>', '<a_36><b_246><c_213>', '<a_77><b_4><c_69>']",<a_103><b_130><c_68>
A2942,"['110 Copper Round Rod, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 0.25"" Diameter, 24"" Length']","UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 3/4"" Thickness, 12"" Width, 24"" Length",[105],1437,['<a_132><b_28><c_245>'],<a_114><b_13><c_159>
A2942,"['110 Copper Round Rod, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 0.25"" Diameter, 24"" Length', 'UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 3/4"" Thickness, 12"" Width, 24"" Length']","UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 1/8"" Thickness, 12"" Width, 24"" Length","[105, 1437]",1438,"['<a_132><b_28><c_245>', '<a_114><b_13><c_159>']",<a_37><b_13><c_2><d_2>
A2942,"['110 Copper Round Rod, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 0.25"" Diameter, 24"" Length', 'UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 3/4"" Thickness, 12"" Width, 24"" Length', 'UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 1/8"" Thickness, 12"" Width, 24"" Length']","Industrial & Scientific"" />","[105, 1437, 1438]",48,"['<a_132><b_28><c_245>', '<a_114><b_13><c_159>', '<a_37><b_13><c_2><d_2>']",<a_113><b_250><c_100>
A2942,"['110 Copper Round Rod, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 0.25"" Diameter, 24"" Length', 'UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 3/4"" Thickness, 12"" Width, 24"" Length', 'UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 1/8"" Thickness, 12"" Width, 24"" Length', 'Industrial & Scientific"" />']","Anytime Tools Premium 0-1"" /0.0001 MICROMETER Precision Machinist Tool","[105, 1437, 1438, 48]",2666,"['<a_132><b_28><c_245>', '<a_114><b_13><c_159>', '<a_37><b_13><c_2><d_2>', '<a_113><b_250><c_100>']",<a_155><b_128><c_201>
A2942,"['110 Copper Round Rod, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 0.25"" Diameter, 24"" Length', 'UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 3/4"" Thickness, 12"" Width, 24"" Length', 'UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 1/8"" Thickness, 12"" Width, 24"" Length', 'Industrial & Scientific"" />', 'Anytime Tools Premium 0-1"" /0.0001 MICROMETER Precision Machinist Tool']","Brown & Sharpe 599-792-20 Audible Edge Finder, 3/8"" Shank x 0.200"" Head Diameter","[105, 1437, 1438, 48, 2666]",805,"['<a_132><b_28><c_245>', '<a_114><b_13><c_159>', '<a_37><b_13><c_2><d_2>', '<a_113><b_250><c_100>', '<a_155><b_128><c_201>']",<a_26><b_23><c_21>
A4494,"['Dr.Meter 0.01pH High Accuracy Pocket Size pH Meter with ATC Backlit 0-14 pH Measurement Range', 'HM Digital C342 TDS and EC Calibration Solution, 342 ppm (NaCl), 90 ml Volume', 'Lifegard Aquatics 3/4-Inch Double Threaded Bulkhead', 'Spears 497 Series PVC Pipe Fitting, Union with EPDM O-Ring, Schedule 40, 1"" Socket', '100pcs Solder Seal Wire Connectors, Sopoby Heat Shrink Butt Connectors, Waterproof Marine Automotive Electrical Terminals Insulated (35Red 30Blue 25White 10Yellow)']","Spears 1407 Series PVC Tube Fitting, 90 Degree Elbow, Schedule 40, Gray, 1-1/4"" Barbed x NPT Female","[1973, 1806, 589, 184, 595]",170,"['<a_161><b_230><c_74>', '<a_125><b_68><c_152>', '<a_40><b_63><c_139>', '<a_100><b_220><c_44>', '<a_200><b_224><c_50>']",<a_149><b_91><c_2><d_1>
